uid,domainID,siteID,namedLocation,collectDate,processedDate,waterSampleID,waterSampleCode,equilibratedAirSampleID,equilibratedAirSampleCode,referenceAirSampleID,referenceAirSampleCode,storageWaterTemp,ptBarometricPressure,waterVolumeSyringe,gasVolumeSyringe,gasVolumeSample,lowGasVolumeQF,sdgProcessDataQF,publicationDate
3ce00bcd-fdb9-40aa-a992-a41f93661e06,D01,HOPB,HOPB.AOS.S2,2019-12-04T15:06Z,2019-12-04T15:14Z,HOPB.SS.20191204,,HOPB.SS.20191204.WAT,A00000126252,HOPB.SS.20191204.AIR,A00000126253,,97.3,40,20,18,0,,20200504T144603Z
c11301e1-8a13-4fa3-ad54-0f74a2d2ec7c,D01,HOPB,HOPB.AOS.S2,2019-12-04T15:19Z,2019-12-04T15:14Z,HOPB.SS.20191204.2,,HOPB.SS.20191204.WAT.2,A00000126254,HOPB.SS.20191204.AIR,A00000126253,,97.3,40,20,18,0,,20200504T144603Z
bbc743ef-1244-4d1e-8b5b-9617f1e4b224,D01,HOPB,HOPB.AOS.S2,2019-12-04T15:34Z,2019-12-04T15:14Z,HOPB.SS.20191204.3,,HOPB.SS.20191204.WAT.3,A00000126218,HOPB.SS.20191204.AIR,A00000126253,,97.3,40,20,18,0,,20200504T144603Z
d9c0d0ea-c681-44a7-aa9e-1ef8c5182424,D01,HOPB,HOPB.AOS.S2,2019-12-09T14:14Z,2019-12-09T14:22Z,HOPB.SS.20191209,,HOPB.SS.20191209.WAT,A00000126234,HOPB.SS.20191209.AIR,A00000126217,,99.5,40,20,18,0,,20200504T144603Z
1367cdcb-b41d-43ee-8e02-a6562d0e22e7,D01,HOPB,HOPB.AOS.S2,2020-01-21T15:54Z,2020-01-21T16:29Z,HOPB.SS.20200121,,HOPB.SS.20200121.WAT,A00000126249,HOPB.SS.20200121.AIR,A00000126231,,100,40,20,17,0,,20200601T135210Z
1927e123-bf6f-4d41-980b-56f7f90d5312,D01,HOPB,HOPB.AOS.S2,2020-01-27T16:30Z,2020-01-27T16:37Z,HOPB.SS.20200127,,HOPB.SS.20200127.WAT,A00000126265,HOPB.SS.20200127.AIR,A00000126232,,97.6,40,20,19,0,,20200601T135210Z
91d71f33-604e-4e33-b563-c4a378fd566d,D01,HOPB,HOPB.AOS.S2,2020-02-12T15:45Z,2020-02-12T15:53Z,HOPB.SS.20200212,,HOPB.SS.20200212.WAT,A00000126246,HOPB.SS.20200212.AIR,A00000126229,,99.4,40,20,18,0,,20200406T152333Z
cb253331-a768-454a-ba67-cf8583431ec2,D01,HOPB,HOPB.AOS.S2,2020-02-25T15:45Z,2020-02-25T15:49Z,HOPB.SS.20200225,,HOPB.SS.20200225.WAT,A00000126224,HOPB.SS.20200225.AIR,A00000126225,,98.6,40,20,18,0,,20200406T152333Z
dfa2d4b2-2333-4e8f-8d09-79948ae358f6,D01,HOPB,HOPB.AOS.S2,2020-03-04T14:21Z,2020-03-04T14:27Z,HOPB.SS.20200304,,HOPB.SS.20200304.WAT,A00000126419,HOPB.SS.20200304.AIR,A00000126402,,97.7,40,20,18,0,,20200504T162953Z
5ac58b0d-1a75-4398-9eb4-3f72d7b0d62a,D01,HOPB,HOPB.AOS.S2,2020-03-18T16:13Z,2020-03-18T16:21Z,HOPB.SS.20200318,,HOPB.SS.20200318.WAT,A00000126401,HOPB.SS.20200318.AIR,A00000126400,,100.5,40,20,18,0,,20200504T162953Z
c8315658-a9b2-4dbb-8857-e6c66adba82d,D03,FLNT,FLNT.AOS.buoy.c0,2017-03-07T18:00Z,2017-03-07T12:38Z,FLNT.C0.20170307,,FLNT.C0.20170307.WAT,,FLNT.C0.20170307.AIR,,19.5,102.1,41,19,17,0,,20200224T170056Z
ae1c0baf-bf56-460a-9a37-f7aea1499d77,D03,FLNT,FLNT.AOS.buoy.c0,2017-03-14T14:50Z,2017-03-14T10:50Z,FLNT.C0.20170314,,FLNT.C0.20170314.WAT,,FLNT.C0.20170314.AIR,,,101.5,41,19,15,0,,20200224T170056Z
07e4fd16-b743-4b1d-ad70-b60459a70561,D03,FLNT,FLNT.AOS.buoy.c0,2017-03-29T14:03Z,2017-03-29T09:50Z,FLNT.C0.20170329,,FLNT.C0.20170329.WAT,,FLNT.C0.20170329.AIR,,,101.6,41,19,16,0,,20200224T170056Z
01ed47a2-962c-4c5f-b3ae-3f3786bd7ba6,D03,FLNT,FLNT.AOS.buoy.c0,2017-04-11T14:35Z,2017-04-11T10:45Z,FLNT.C0.20170411,,FLNT.C0.20170411.WAT,,FLNT.C0.20170411.AIR,,,102.1,22,18,17,0,,20200224T170120Z
6fc94bf1-d627-437c-ad67-d06b0cab0383,D03,FLNT,FLNT.AOS.buoy.c0,2017-04-18T14:15Z,2017-04-18T10:34Z,FLNT.C0.20170418,,FLNT.C0.20170418.WAT,,FLNT.C0.20170418.AIR,,22.2,101.8,40,20,16,0,,20200224T170120Z
f38f9d5c-decd-4e29-89c1-30c278a7550e,D03,FLNT,FLNT.AOS.buoy.c0,2017-04-25T14:04Z,2017-04-25T15:16Z,FLNT.C0.20170425,,FLNT.C0.20170425.WAT,,FLNT.C0.20170425.AIR,,,100.8,40,20,17,0,,20200224T170120Z
62b279e1-fa03-4681-a206-343e84485f9f,D03,FLNT,FLNT.AOS.buoy.c0,2017-05-09T11:07Z,2017-05-09T10:54Z,FLNT.C0.20170509,,FLNT.C0.20170509.WAT,,FLNT.C0.20170509.AIR,,,101.6,42,18,16,0,,20200224T171031Z
b7b2e9dc-7241-4776-acf1-d7b3c64c3c70,D03,FLNT,FLNT.AOS.buoy.c0,2017-05-16T10:30Z,2017-05-16T10:28Z,FLNT.C0.20170516,,FLNT.C0.20170516.WAT,,FLNT.C0.20170516.AIR,,,101.2,40,20,16,0,,20200224T171031Z
e5a20a13-cc10-4fea-a494-b6f41472f35f,D03,FLNT,FLNT.AOS.buoy.c0,2017-06-13T13:50Z,2017-06-13T13:45Z,FLNT.C0.20170613,,FLNT.C0.20170613.WAT,,FLNT.C0.20170613.AIR,,,102,41,19,17,0,,20200224T171113Z
a2c21caf-b7a5-486e-acd0-5e9f72bf7715,D03,FLNT,FLNT.AOS.buoy.c0,2017-06-20T14:25Z,2017-06-20T14:48Z,FLNT.C0.20170620,,FLNT.C0.20170620.WAT,,FLNT.C0.20170620.AIR,,,101.7,41,19,18,0,,20200224T171113Z
e5b22e9c-4e37-42ec-af3c-b6b3874750ba,D03,FLNT,FLNT.AOS.buoy.c0,2017-08-16T14:25Z,2017-08-16T14:27Z,FLNT.C0.20170816,,FLNT.C0.20170816.WAT,,FLNT.C0.20170816.AIR,,,101.5,42,18,16,0,,20200224T172037Z
6cba518e-05a0-4d06-9af0-5bfb3d62c929,D03,FLNT,FLNT.AOS.buoy.c0,2017-09-14T14:59Z,2017-09-14T15:13Z,FLNT.C0.20170914,,FLNT.C0.20170914.WAT,,FLNT.C0.20170914.AIR,,,101.2,41,19,16,0,,20200224T172113Z
75a9c043-756a-4a3c-a364-5187a20b8785,D03,FLNT,FLNT.AOS.buoy.c0,2017-10-17T15:01Z,2017-10-17T15:03Z,FLNT.C0.20171017,,FLNT.C0.20171017.WAT,,FLNT.C0.20171017.AIR,,24.3,102.4,40,20,16,0,,20200224T172123Z
ee23df90-7950-4c71-88b9-267167bd37e0,D03,FLNT,FLNT.AOS.buoy.c0,2017-11-07T16:19Z,2017-11-07T15:49Z,FLNT.C0.20171107,,FLNT.C0.20171107.WAT,,FLNT.C0.20171107.AIR,,,101.6,40,20,18,0,,20200224T172243Z
6307fd9b-12da-4cdd-8364-117208abf485,D03,FLNT,FLNT.AOS.buoy.c0,2017-11-14T15:23Z,2017-11-14T14:57Z,FLNT.C0.20171114,,FLNT.C0.20171114.WAT,,FLNT.C0.20171114.AIR,,,102.4,37,17,16,0,,20200224T172243Z
ea89a7b6-50fb-4a3a-b577-51ac55fdb81c,D03,FLNT,FLNT.AOS.buoy.c0,2017-12-28T14:48Z,2017-12-28T14:41Z,FLNT.C0.20171228,,FLNT.C0.20171228.WAT,,FLNT.C0.20171228.AIR,,12.5,102.9,40,20,17,0,,20200224T173831Z
d16fdc81-2788-41e4-8604-d056180ce176,D03,FLNT,FLNT.AOS.buoy.c0,2018-01-16T16:30Z,2018-01-16T16:34Z,FLNT.C0.20180116,,FLNT.C0.20180116.WAT,,FLNT.C0.20180116.AIR,,,102.7,41,19,16,0,,20200224T170038Z
536efa0e-5bd4-47fc-be68-03cf5346c8b3,D03,FLNT,FLNT.AOS.buoy.c0,2018-01-23T16:30Z,2018-01-23T16:30Z,FLNT.C0.20180123,,FLNT.C0.20180123.WAT,,FLNT.C0.20180123.AIR,,,,42,18,18,0,,20200224T170038Z
68eec05a-b4a2-472f-8ed1-eae34171878e,D03,FLNT,FLNT.AOS.buoy.c0,2018-01-30T15:20Z,2018-01-30T16:07Z,FLNT.C0.20180130,,FLNT.C0.20180130.WAT,,FLNT.C0.20180130.AIR,,11.5,103,40,20,17,0,,20200224T170038Z
a34783f2-4589-441e-a4a5-f5c4adec19b4,D03,FLNT,FLNT.AOS.buoy.c0,2018-02-14T16:30Z,2018-02-14T16:30Z,FLNT.C0.20180214,,FLNT.C0.20180214.WAT,,FLNT.C0.20180214.AIR,,,103.2,40,20,18,0,,20200224T170100Z
0e9681df-6e29-4730-a831-170d8d05e270,D03,FLNT,FLNT.AOS.buoy.c0,2018-02-20T14:32Z,2018-02-20T14:41Z,FLNT.C0.20180220,,FLNT.C0.20180220.WAT,,FLNT.C0.20180220.AIR,,16.8,102.7,40,20,16,0,,20200224T170100Z
d66b169d-4e58-4303-92b1-e9946cb13fd2,D03,FLNT,FLNT.AOS.buoy.c0,2018-02-27T18:41Z,2018-02-27T18:44Z,FLNT.C0.20180227,,FLNT.C0.20180227.WAT,,FLNT.C0.20180227.AIR,,,102.7,40,20,16,0,,20200224T170100Z
60d75606-4888-4757-9da7-80ee07fefe33,D03,FLNT,FLNT.AOS.buoy.c0,2018-03-13T14:47Z,2018-03-13T15:11Z,FLNT.C0.20180313,,FLNT.C0.20180313.WAT,,FLNT.C0.20180313.AIR,,,102.1,40,20,17,0,,20200224T170127Z
724b9a84-45e7-4ecb-99f8-6d9b32b64446,D03,FLNT,FLNT.AOS.buoy.c0,2018-03-20T14:21Z,2018-03-20T14:23Z,FLNT.C0.20180320,,FLNT.C0.20180320.WAT,,FLNT.C0.20180320.AIR,,,100.1,40,20,17,0,,20200224T170127Z
410619eb-8601-4749-9c4e-679e526d02bc,D03,FLNT,FLNT.AOS.buoy.c0,2018-03-27T14:11Z,2018-03-27T14:12Z,FLNT.C0.20180327,,FLNT.C0.20180327.WAT,,FLNT.C0.20180327.AIR,,,102.7,40,20,17,0,,20200224T170127Z
a8b9787d-2b02-4499-a65d-07a7c2d9deea,D03,FLNT,FLNT.AOS.buoy.c0,2018-04-11T14:30Z,2018-04-11T14:30Z,FLNT.C0.20180411,,FLNT.C0.20180411.WAT,A00000003853,FLNT.C0.20180411.AIR,A00000003784,18.4,102,40,20,17,0,,20200224T171036Z
4b9d5568-1a5f-4178-a78d-122a04d98718,D03,FLNT,FLNT.AOS.buoy.c0,2018-04-17T14:06Z,2018-04-17T14:47Z,FLNT.C0.20180417,,FLNT.C0.20180417.WAT,A00000003857,FLNT.C0.20180417.AIR,A00000003856,,101.8,40,20,16,0,,20200224T171036Z
57424535-8160-460d-9372-82a1fb4b877b,D03,FLNT,FLNT.AOS.buoy.c0,2018-04-25T14:54Z,2018-04-25T15:00Z,FLNT.C0.20180425,,FLNT.C0.20180425.WAT,A00000003863,FLNT.C0.20180425.AIR,A00000003864,,101.2,40,20,17,0,,20200224T171036Z
4bd18987-92d2-47d8-9e11-274eebf23039,D03,FLNT,FLNT.AOS.buoy.c0,2018-05-15T15:14Z,2018-05-15T14:33Z,FLNT.C0.20180515,,FLNT.C0.20180515.WAT,A00000003815,FLNT.C0.20180515.AIR,A00000003816,,101.3,40,20,16,0,,20200224T171104Z
4126cfd1-ce52-4e6e-85fc-d8a2757bcfa8,D03,FLNT,FLNT.AOS.buoy.c0,2018-05-22T14:36Z,2018-05-22T14:37Z,FLNT.C0.20180522,,FLNT.C0.20180522.WAT,A00000003812,FLNT.C0.20180522.AIR,A00000003811,,101.7,39,21,17,0,,20200224T171104Z
e8aa97b8-60d0-496f-959a-48d1b3a93306,D03,FLNT,FLNT.AOS.buoy.c0,2018-06-19T15:53Z,2018-06-19T15:49Z,FLNT.C0.20180619,,FLNT.C0.20180619.WAT,A00000003788,FLNT.C0.20180619.AIR,"",,100.9,40,20,16,0,,20200224T171136Z
79df5626-de99-4cb7-a0f2-b8dc7a38abdf,D03,FLNT,FLNT.AOS.buoy.c0,2018-06-26T17:19Z,2018-06-26T17:03Z,FLNT.C0.20180626,,FLNT.C0.20180626.WAT,A00000003782,FLNT.C0.20180626.AIR,A00000003772,28.2,101.6,40,20,16,0,,20200224T171136Z
69c3f3e8-ce63-4454-8afe-1e0d3fe04384,D03,FLNT,FLNT.AOS.buoy.c0,2018-07-24T13:37Z,2018-07-24T13:31Z,FLNT.C0.20180724,,FLNT.C0.20180724.WAT,A00000003495,FLNT.C0.20180724.AIR,A00000003496,,101,40,20,17,0,,20200224T172041Z
ede15f04-8eb8-4c06-a525-840eb69c3073,D03,FLNT,FLNT.AOS.buoy.c0,2018-08-08T17:45Z,2018-08-08T18:00Z,FLNT.C0.20180808,,FLNT.C0.20180808.WAT,A00000005253,FLNT.C0.20180808.AIR,A00000005296,,101.4,40,20,17,0,,20200224T172104Z
92a902fe-f6aa-4139-8e8d-5e2f71031292,D03,FLNT,FLNT.AOS.buoy.c0,2018-08-29T15:06Z,2018-08-29T14:09Z,FLNT.C0.20180829,,FLNT.C0.20180829.WAT,A00000005277,FLNT.C0.20180829.AIR,A00000005295,,101.9,40,20,16,0,,20200224T172104Z
c838a1f0-1d08-4a81-a7d3-d32dab197484,D03,FLNT,FLNT.AOS.buoy.c0,2018-09-19T13:34Z,2018-09-19T13:08Z,FLNT.C0.20180919,,FLNT.C0.20180919.WAT,A00000005314,FLNT.C0.20180919.AIR,A00000005345,,101.8,40,20,18,0,,20200224T172127Z
16752193-975d-4a55-894b-42ef57f082b2,D03,FLNT,FLNT.AOS.buoy.c0,2018-09-25T17:07Z,2018-09-25T17:17Z,FLNT.C0.20180925,,FLNT.C0.20180925.WAT,A00000005343,FLNT.C0.20180925.AIR,A00000005339,,101.4,40,20,17,0,,20200224T172127Z
8fb21321-a5af-421c-acbf-2b084cf35eea,D03,FLNT,FLNT.AOS.buoy.c0,2018-10-23T15:32Z,2018-10-23T15:32Z,FLNT.C0.20181023,,FLNT.C0.20181023.WAT,,FLNT.C0.20181023.AIR,,,102,40,20,16,0,,20200224T172234Z
871d1418-88d0-4c48-97ff-2fd6355238af,D03,FLNT,FLNT.AOS.buoy.c0,2018-11-13T18:18Z,2018-11-13T18:18Z,FLNT.C0.20181113,,FLNT.C0.20181113.WAT,A00000037254,FLNT.C0.20181113.AIR,A00000037255,,101.6,40,20,17,0,,20200224T173827Z
04ef0ae4-4f8a-4656-9541-e8d1d75cb3c7,D03,FLNT,FLNT.AOS.buoy.c0,2018-11-27T15:30Z,2018-11-27T15:28Z,FLNT.C0.20181127,,FLNT.C0.20181127.WAT,A00000037375,FLNT.C0.20181127.AIR,A00000037376,,101.5,40,20,17,0,,20200224T173827Z
014f5155-85d6-4e0a-9544-578d9997a9bd,D03,FLNT,FLNT.AOS.buoy.c0,2019-01-22T20:16Z,2019-01-22T20:00Z,FLNT.C0.20190122,,FLNT.C0.20190122.WAT,A00000037302,FLNT.C0.20190122.AIR,A00000037352,,102,40,20,16,0,,20200224T170052Z
421e1a4c-a462-4a52-8679-9a14b6799720,D03,FLNT,FLNT.AOS.buoy.c0,2019-02-05T18:29Z,2019-02-05T18:26Z,FLNT.C0.20190205,,FLNT.C0.20190205.WAT,A00000037338,FLNT.C0.20190205.AIR,A00000037355,,101.7,40,20,17,0,,20200224T170133Z
af59be4f-566c-4082-8bb0-5d6b08e0468b,D03,FLNT,FLNT.AOS.buoy.c0,2019-02-12T18:16Z,2019-02-12T18:26Z,FLNT.C0.20190212,,FLNT.C0.20190212.WAT,A00000037356,FLNT.C0.20190212.AIR,A00000037305,,101.1,40,20,16,0,,20200224T170133Z
8bda9a10-00bf-4c1f-b178-bd89e743456f,D03,FLNT,FLNT.AOS.buoy.c0,2019-02-26T14:30Z,2019-02-26T14:27Z,FLNT.C0.20190226,,FLNT.C0.20190226.WAT,A00000037513,FLNT.C0.20190226.AIR,A00000037514,,102.4,40,20,15,0,,20200224T170133Z
48c85da6-f78a-4d04-803b-98952d72162d,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-05T17:58Z,2019-03-05T17:59Z,FLNT.C0.20190305,,FLNT.C0.20190305.WAT,A00000037538,FLNT.C0.20190305.AIR,A00000037539,,102.2,40,20,17,0,,20200224T171028Z
89b94eed-c3bb-4f77-8790-f6f94b7ca83e,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-12T16:24Z,2019-03-12T16:55Z,FLNT.C0.20190312,,FLNT.C0.20190312.WAT,A00000037560,FLNT.C0.20190312.AIR,A00000037559,,101.2,40,20,17,0,,20200224T171028Z
9f0a6376-a224-4cf6-8cc5-e20591336a0b,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-20T14:45Z,2019-03-20T14:18Z,FLNT.C0.20190320,,FLNT.C0.20190320.WAT,A00000037437,FLNT.C0.20190320.AIR,A00000037436,,101,40,20,17,0,,20200224T171028Z
368d4e29-ea0c-4a5e-9a63-653ecc975f50,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-20T14:45Z,2019-03-20T14:18Z,FLNT.C0.20190320.2,,FLNT.C0.20190320.WAT.2,A00000037438,FLNT.C0.20190320.AIR,A00000037436,,101,40,20,17,0,,20200224T171028Z
2f069af8-ec0c-4d9a-ac25-1a1eaa998f9e,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-26T13:32Z,2019-03-26T14:14Z,FLNT.C0.20190326,,FLNT.C0.20190326.WAT,A00000037449,FLNT.C0.20190326.AIR,A00000037448,,101.3,40,20,17,0,,20200224T171028Z
6d159430-71a3-4ebd-9f2a-45bf82b9e322,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-02T14:06Z,2019-04-02T14:11Z,FLNT.C0.20190402,,FLNT.C0.20190402.WAT,A00000037459,FLNT.C0.20190402.AIR,A00000037458,,,40,20,17,0,,20200224T171110Z
5bbfcea7-b24f-4a57-9c92-a17116e50519,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-10T14:45Z,2019-04-10T14:53Z,FLNT.C0.20190410,,FLNT.C0.20190410.WAT,A00000038255,FLNT.C0.20190410.AIR,A00000038256,,102,40,20,17,0,,20200224T171110Z
339a3c60-fc3d-41e6-9dfe-20bba0e9663c,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-16T15:07Z,2019-04-16T14:56Z,FLNT.C0.20190416,,FLNT.C0.20190416.WAT,A00000038264,FLNT.C0.20190416.AIR,A00000038263,,102.1,40,20,17,0,,20200224T171110Z
c44c1edc-aecc-4450-aacd-f331c3fb97e0,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-23T14:25Z,2019-04-23T14:42Z,FLNT.C0.20190423,,FLNT.C0.20190423.WAT,A00000038272,FLNT.C0.20190423.AIR,A00000038271,,101.6,40,20,18,0,,20200224T171110Z
fb792956-ebc8-4c05-89a1-8ea6c35d99de,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-30T13:02Z,2019-04-30T13:03Z,FLNT.C0.20190430,,FLNT.C0.20190430.WAT,A00000038280,FLNT.C0.20190430.AIR,A00000038279,,102.1,40,20,18,0,,20200224T171110Z
47804a19-3deb-42c3-8627-2f3134562ee1,D03,FLNT,FLNT.AOS.buoy.c0,2019-05-15T15:46Z,2019-05-15T16:22Z,FLNT.C0.20190515,,FLNT.C0.20190515.WAT,A00000038297,FLNT.C0.20190515.AIR,A00000038299,,100.8,40,20,18,0,,20200224T171139Z
c3442b5d-c2a7-4941-b697-18b0e19b87f4,D03,FLNT,FLNT.AOS.buoy.c0,2019-05-15T15:46Z,2019-05-15T16:22Z,FLNT.C0.20190515.2,,FLNT.C0.20190515.WAT.2,A00000038296,FLNT.C0.20190515.AIR,A00000038299,,100.8,40,20,18,0,,20200224T171139Z
c3dd4309-1a66-441a-bbb3-548d6c8df535,D03,FLNT,FLNT.AOS.buoy.c0,2019-06-04T13:13Z,2019-06-04T13:16Z,FLNT.C0.20190604,,FLNT.C0.20190604.WAT,A00000038286,FLNT.C0.20190604.AIR,A00000038287,,101.3,40,20,18,0,,20200224T172045Z
debe6a61-df04-421f-96fa-65a330fd3983,D03,FLNT,FLNT.AOS.buoy.c0,2019-06-18T14:47Z,2019-06-18T15:06Z,FLNT.C0.20190618,,FLNT.C0.20190618.WAT,A00000038185,FLNT.C0.20190618.AIR,A00000038184,,100.7,40,20,18,0,,20200224T172045Z
5a8e6e82-f1fd-4dc3-aec3-40e7a486de8f,D03,FLNT,FLNT.AOS.buoy.c0,2019-07-10T15:31Z,2019-07-10T17:38Z,FLNT.C0.20190710,,FLNT.C0.20190710.WAT,A00000038200,FLNT.C0.20190710.AIR,A00000038217,,101.1,40,20,18,0,,20200224T172108Z
09bc8da5-1e44-4a39-9aaa-daa5bcc83cd1,D03,FLNT,FLNT.AOS.buoy.c0,2019-08-05T16:34Z,2019-08-05T17:05Z,FLNT.C0.20190805,,FLNT.C0.20190805.WAT,A00000074808,FLNT.C0.20190805.AIR,A00000074807,,101.1,40,20,18,0,,20200224T172131Z
d48d7e08-56e6-412e-8bc1-be459779e766,D03,FLNT,FLNT.AOS.buoy.c0,2019-08-13T15:26Z,2019-08-13T16:12Z,FLNT.C0.20190813,,FLNT.C0.20190813.WAT,A00000074818,FLNT.C0.20190813.AIR,A00000074817,,100.7,40,20,18,0,,20200224T172131Z
ccc26f8f-f79d-491e-94cb-ce189a102b78,D03,FLNT,FLNT.AOS.buoy.c0,2019-09-17T15:50Z,2019-09-17T15:52Z,FLNT.C0.20190917,,FLNT.C0.20190917.WAT,A00000074828,FLNT.C0.20190917.AIR,A00000074827,,100.8,40,20,18,0,,20200224T172238Z
ff1966f1-c560-4a82-ad1b-d94061ad7311,D03,FLNT,FLNT.AOS.buoy.c0,2019-09-24T15:40Z,2019-09-24T15:40Z,FLNT.C0.20190924,,FLNT.C0.20190924.WAT,A00000074834,FLNT.C0.20190924.AIR,A00000074833,,101,40,20,18,0,,20200224T172238Z
33504cd8-ce21-4550-81f8-ff30152d9810,D03,FLNT,FLNT.AOS.buoy.c0,2019-10-08T16:45Z,2019-10-08T17:39Z,FLNT.C0.20191008,,FLNT.C0.20191008.WAT,A00000074848,FLNT.C0.20191008.AIR,A00000074849,,100.8,40,20,18,0,,20200309T161258Z
7ce9ef19-5b73-4912-a0ea-bb29717d86f2,D03,FLNT,FLNT.AOS.buoy.c0,2019-11-12T18:45Z,2019-11-12T19:23Z,FLNT.C0.20191112,,FLNT.C0.20191112.WAT,A00000129581,FLNT.C0.20191112.AIR,A00000129582,,101.6,40,20,18,0,,20200406T154215Z
755e9dc8-80c9-4d7e-a31d-2343be1d08b0,D03,FLNT,FLNT.AOS.buoy.c0,2019-11-19T15:03Z,2019-11-19T15:01Z,FLNT.C0.20191119,,FLNT.C0.20191119.WAT,A00000129602,FLNT.C0.20191119.AIR,A00000129601,,101.5,40,20,17,0,,20200406T154215Z
48f71f85-37f1-4808-901f-8d8b228bdb8b,D03,FLNT,FLNT.AOS.buoy.c0,2019-12-10T16:44Z,2019-12-10T17:03Z,FLNT.C0.20191210,,FLNT.C0.20191210.WAT,A00000129610,FLNT.C0.20191210.AIR,A00000129611,,101.6,40,20,17,0,,20200504T153759Z
36263177-0ccb-4c7a-9023-09c55d65f5b8,D03,FLNT,FLNT.AOS.buoy.c0,2019-12-17T12:56Z,2019-12-17T13:45Z,FLNT.C0.20191217,,FLNT.C0.20191217.WAT,A00000129619,FLNT.C0.20191217.AIR,A00000129620,,101.3,40,20,19,0,,20200504T153759Z
cf21888a-6dbc-43a1-b8b8-44bd38defb66,D03,FLNT,FLNT.AOS.buoy.c0,2020-01-07T15:30Z,2020-01-08T04:01Z,FLNT.C0.20200107,,FLNT.C0.20200107.WAT,A00000129628,FLNT.C0.20200107.AIR,A00000129623,,101.7,40,20,19,0,,20200601T141019Z
1bb2d476-f412-4628-b972-8ed0651c078a,D03,FLNT,FLNT.AOS.buoy.c0,2020-02-04T13:20Z,2020-02-04T14:56Z,FLNT.C0.20200204,,FLNT.C0.20200204.WAT,A00000129658,FLNT.C0.20200204.AIR,A00000129644,,101.4,40,20,19,0,,20200406T161254Z
92562848-1ca2-4adf-95af-7d95dca8cd70,D03,FLNT,FLNT.AOS.buoy.c0,2020-03-19T16:14Z,2020-03-19T17:28Z,FLNT.C0.20200319,,FLNT.C0.20200319.WAT,A00000129688,FLNT.C0.20200319.AIR,A00000129690,,101.6,40,20,18,0,,20200504T172102Z
48405edd-aa81-4da1-bf63-974a816adb71,D03,FLNT,FLNT.AOS.buoy.c0,2020-03-19T16:14Z,2020-03-19T17:28Z,FLNT.C0.20200319.3,,FLNT.C0.20200319.WAT.3,A00000129686,FLNT.C0.20200319.AIR,A00000129690,,101.6,40,20,18,0,,20200504T172102Z
f92b486c-e7c5-4d68-b1fd-0ed7bbcb378d,D03,FLNT,FLNT.AOS.buoy.c0,2020-03-19T16:14Z,2020-03-19T17:28Z,FLNT.C0.20200319.2,,FLNT.C0.20200319.WAT.2,A00000129687,FLNT.C0.20200319.AIR,A00000129690,,101.6,40,20,18,0,,20200504T172102Z
6c0469f1-3506-4c43-a7ea-7af65bd8d080,D04,GUIL,GUIL.AOS.S2,2016-05-24T12:19Z,2016-05-24T12:40Z,GUIL.SS.20160524,,GUIL.SS.20160524.WAT,,GUIL.SS.20160524.AIR,,23.7,95.7,40,20,17,0,,20200224T161809Z
aa362d20-f084-415a-832d-9f5589b08049,D04,GUIL,GUIL.AOS.S2,2016-05-31T12:22Z,2016-05-31T12:40Z,GUIL.SS.20160531,,GUIL.SS.20160531.WAT,,GUIL.SS.20160531.AIR,,22.4,95.4,40,20,17,0,,20200224T161809Z
837c600e-d406-4011-8860-a6ee552c0dd0,D04,GUIL,GUIL.AOS.S2,2016-06-07T12:21Z,2016-06-07T13:04Z,GUIL.SS.20160607,,GUIL.SS.20160607.WAT,,GUIL.SS.20160607.AIR,,25.6,,40,20,15,0,,20200224T175622Z
40a5f0f2-9c22-4e35-8277-4e459b83d954,D04,GUIL,GUIL.AOS.S2,2016-06-14T12:08Z,2016-06-14T12:40Z,GUIL.SS.20160614,,GUIL.SS.20160614.WAT,,GUIL.SS.20160614.AIR,,23.3,95.7,39,20,19,0,,20200224T175622Z
4d229aaa-9708-4718-83f5-bf4d0165744d,D04,GUIL,GUIL.AOS.S2,2016-06-21T12:36Z,2016-06-21T13:00Z,GUIL.SS.20160621,,GUIL.SS.20160621.WAT,,GUIL.SS.20160621.AIR,,23.3,95.6,40,20,15,0,,20200224T175622Z
7d863061-4a5f-4732-a80a-238405477be8,D04,GUIL,GUIL.AOS.S2,2016-07-19T12:14Z,2016-07-19T12:45Z,GUIL.SS.20160719,,GUIL.SS.20160719.WAT,,GUIL.SS.20160719.AIR,,21.9,95.5,30,30,24,0,,20200224T175307Z
d3cf919b-03d6-4790-a277-aaca8fe5a735,D04,GUIL,GUIL.AOS.S2,2016-07-26T12:18Z,2016-07-26T12:50Z,GUIL.SS.20160726,,GUIL.SS.20160726.WAT,,GUIL.SS.20160726.AIR,,22.9,95.4,30,30,24,0,,20200224T175307Z
