uid,domainID,siteID,namedLocation,collectDate,referenceAirSampleID,referenceAirSampleCode,airVolumeSample,remarks,lowAirVolumeQF,sdgAirDataQF,publicationDate
5f3e6719-3763-4d7a-a4d3-be79ef009b66,D03,FLNT,FLNT,2019-09-24T15:40Z,FLNT.C0.20190924.AIR,A00000074833,18,,0,,20200224T172238Z
29563d38-dd66-4993-bd5f-9b144de989cd,D03,FLNT,FLNT,2019-10-08T17:39Z,FLNT.C0.20191008.AIR,A00000074849,18,,0,,20200309T161258Z
475ec6d8-7924-4a7f-83a3-90c41187e6e9,D03,FLNT,FLNT,2019-11-12T19:23Z,FLNT.C0.20191112.AIR,A00000129582,18,,0,,20200406T154215Z
7dfa7d09-591a-4380-9cb0-4f2e9577f431,D03,FLNT,FLNT,2019-11-19T15:01Z,FLNT.C0.20191119.AIR,A00000129601,20,,0,,20200406T154215Z
0bd5aa30-e5fc-477b-b128-45ce11a73f3b,D03,FLNT,FLNT,2019-12-10T17:03Z,FLNT.C0.20191210.AIR,A00000129611,18,,0,,20200504T153759Z
e3eb6702-6ab4-445b-8537-fd6e0fdc4f95,D03,FLNT,FLNT,2019-12-17T13:45Z,FLNT.C0.20191217.AIR,A00000129620,18,,0,,20200504T153759Z
c679fca4-ab04-4114-a7b1-15f40a0bdf4f,D03,FLNT,FLNT,2020-01-08T04:01Z,FLNT.C0.20200107.AIR,A00000129623,19,,0,,20200601T141019Z
5e56d935-56b3-4969-b231-e26a4c0d7f1f,D03,FLNT,FLNT,2020-02-04T14:56Z,FLNT.C0.20200204.AIR,A00000129644,19,,0,,20200406T161254Z
432a4ad7-9809-48f3-a917-363a1492a6f2,D03,FLNT,FLNT,2020-03-19T17:28Z,FLNT.C0.20200319.AIR,A00000129690,18,,0,,20200504T172102Z
d1c36c21-4f3e-460f-b367-9d693ec6437e,D03,FLNT,FLNT,2020-03-19T17:34Z,FLNT.C0.20200319.AIR.2,A00000129691,18,,0,,20200504T172102Z
12c58732-80d6-40dd-a985-de4d769da0ae,D03,FLNT,FLNT,2020-03-19T17:38Z,FLNT.C0.20200319.AIR.3,A00000129689,18,,0,,20200504T172102Z
009eb731-e002-4403-87f8-7a13aa38b6ca,D04,GUIL,GUIL,2016-05-24T12:21Z,GUIL.SS.20160524.AIR,,20,,0,,20200224T161809Z
bc23526e-8095-4ff1-b053-72b26d26cc30,D04,GUIL,GUIL,2016-05-31T12:30Z,GUIL.SS.20160531.AIR,,20,,0,,20200224T161809Z
94beca68-5fe4-4944-bfb3-7216ecc3d5cf,D04,GUIL,GUIL,2016-06-07T12:21Z,GUIL.SS.20160607.AIR,,20,,0,,20200224T175622Z
2b869bde-e35a-4d41-93f3-d5d23a3afbea,D04,GUIL,GUIL,2016-06-14T12:20Z,GUIL.SS.20160614.AIR,,16,,0,,20200224T175622Z
27675c67-e347-491d-970a-835105ce9142,D04,GUIL,GUIL,2016-06-21T12:46Z,GUIL.SS.20160621.AIR,,21,,0,,20200224T175622Z
29c51c6e-a4fe-4f58-a9dc-ed256843704d,D04,GUIL,GUIL,2016-07-19T12:21Z,GUIL.SS.20160719.AIR,,25,,0,,20200224T175307Z
8c84313f-0a05-4b8a-a5e6-0a5773452381,D04,GUIL,GUIL,2016-07-26T12:21Z,GUIL.SS.20160726.AIR,,26,,0,,20200224T175307Z
569a81ba-07c0-4f97-9ad5-1115b5040b05,D04,GUIL,GUIL,2016-08-09T13:04Z,GUIL.SS.20160809.AIR,,25,,0,,20200224T161920Z
f4641716-9a99-4449-9313-0356d52760d9,D04,GUIL,GUIL,2016-08-23T13:34Z,GUIL.SS.20160823.AIR,,25,,0,,20200224T161920Z
11f3f66a-251e-4b30-bd92-9ecf5740bc16,D04,GUIL,GUIL,2016-09-06T12:48Z,GUIL.SS.20160906.AIR,,22,"",0,,20200224T161903Z
0aa15a95-b7d5-43af-8c20-a26cd3644c12,D04,GUIL,GUIL,2016-09-13T13:16Z,GUIL.SS.20160913.AIR,,26,"",0,,20200224T161903Z
c2acb2dd-e646-4819-9100-3555d61e25b2,D04,GUIL,GUIL,2016-09-22T12:44Z,GUIL.SS.20160922.AIR,,28,There was presence of tractors and electric generators emitting gases when SDG air samples were taken.,0,,20200224T161903Z
40c1cf43-85da-4492-a061-d6044d9925c3,D04,GUIL,GUIL,2016-09-27T12:30Z,GUIL.SS.20160927.AIR,,24,"",0,,20200224T161903Z
2050809a-d91c-48a2-af07-7cb9160fb24f,D04,GUIL,GUIL,2016-10-11T12:58Z,GUIL.SS.20161011.AIR,,20,,0,,20200224T161852Z
9b0d6f87-d32e-40b0-85e2-1857508594fe,D04,GUIL,GUIL,2016-10-19T12:48Z,GUIL.SS.20161019.AIR,,20,,0,,20200224T161852Z
1686be46-ce06-4ea2-b841-4a9a69a54542,D04,GUIL,GUIL,2016-10-26T12:34Z,GUIL.SS.20161026.AIR,,18,,0,,20200224T161852Z
6258e11e-2a83-4126-9e86-7876c4bc1d9e,D04,GUIL,GUIL,2016-11-15T12:50Z,GUIL.SS.20161115.AIR,,20,,0,,20200224T162500Z
19510759-2605-42ba-a361-f4fc54a2a3ab,D04,GUIL,GUIL,2016-11-29T13:00Z,GUIL.SS.20161129.AIR,,20,,0,,20200224T162500Z
b2ffefe2-3e29-47cb-b906-be6f7bdf436d,D04,GUIL,GUIL,2016-12-13T12:55Z,GUIL.SS.20161213.AIR,,20,,0,,20200224T162256Z
eaa3c1f1-c682-464c-be66-f3cadea842b8,D04,GUIL,GUIL,2017-01-24T12:44Z,GUIL.SS.20170124.AIR,,20,,0,,20200224T175149Z
2dfebfd7-99da-4b30-a0f6-64ea192b3443,D04,GUIL,GUIL,2017-02-14T13:02Z,GUIL.SS.20170214.AIR,,20,,0,,20200224T175122Z
1af92ee0-f697-47ec-924d-c09767f626b7,D04,GUIL,GUIL,2017-02-28T12:30Z,GUIL.SS.20170228.AIR,,20,,0,,20200224T175122Z
59e89868-980e-48e1-b6ae-00a0303d6680,D04,GUIL,GUIL,2017-03-28T12:20Z,GUIL.SS.20170328.AIR,,20,,0,,20200224T161837Z
376f5aa6-22fb-4d63-83c7-d027ca06a949,D04,GUIL,GUIL,2017-04-06T13:50Z,GUIL.SS.20170406.AIR,,20,"Sampling location was moved 11 meters upstream, relative to previous location, to be closer to newly installed sensor (S2).",0,,20200224T162015Z
7ae7823c-171f-4b7d-b80e-bf99a965b9f3,D04,GUIL,GUIL,2017-04-25T12:42Z,GUIL.SS.20170425.AIR,,20,"",0,,20200224T162015Z
6296172f-88a8-4c60-b925-fbce41ba0603,D04,GUIL,GUIL,2017-05-04T12:58Z,GUIL.SS.20170504.AIR,,20,,0,,20200224T175610Z
cd0b92bb-be36-449f-a200-faef742d6710,D04,GUIL,GUIL,2017-05-24T12:46Z,GUIL.SS.20170524.AIR,,20,,0,,20200224T175610Z
e93d6384-fa5a-476c-a24c-6b85c6963070,D04,GUIL,GUIL,2017-05-30T11:47Z,GUIL.SS.20170530.AIR,,20,,0,,20200224T175610Z
f2c00283-d15d-46b2-9e7f-b7fb78068a3e,D04,GUIL,GUIL,2017-06-12T13:37Z,GUIL.SS.20170612.AIR,,19,,0,,20200224T175303Z
592c1715-d3c9-4345-b370-c63d538c414f,D04,GUIL,GUIL,2017-06-27T12:27Z,GUIL.SS.20170627.AIR,,20,,0,,20200224T175303Z
9d93d5b9-cb33-491e-806b-a94e17eabf1e,D04,GUIL,GUIL,2017-07-19T12:34Z,GUIL.SS.20170719.AIR,,20,,0,,20200224T161850Z
78659f2c-5865-446a-8c2f-c78d2af84f03,D04,GUIL,GUIL,2017-07-24T13:44Z,GUIL.SS.20170724.AIR,,20,,0,,20200224T161850Z
c7db3a5b-06e0-40af-8887-94c90c23917e,D04,GUIL,GUIL,2017-08-22T13:13Z,GUIL.SS.20170822.AIR,,20,,0,,20200224T161830Z
b626244a-51f1-47af-8090-e72abed1499d,D04,GUIL,GUIL,2017-08-29T13:20Z,GUIL.SS.20170829.AIR,,20,,0,,20200224T161830Z
1b029f7f-bf60-43ce-a130-2197301455d8,D04,GUIL,GUIL,2017-09-14T12:02Z,GUIL.SS.20170914.AIR,,20,,0,,20200224T161856Z
608c870b-6db9-42fe-9304-b7d47db5afe2,D04,GUIL,GUIL,2017-09-18T13:09Z,GUIL.SS.20170918.AIR,,20,,0,,20200224T161856Z
f90a70d2-e68e-4d53-9b44-65c3b6083793,D04,GUIL,GUIL,2017-11-13T13:14Z,GUIL.SS.20171113.AIR,,20,Diesel power generator functioning approximately 20m downwind of processing location,0,,20200224T162448Z
55b32b56-f381-475c-8e16-fb906eed47dd,D04,GUIL,GUIL,2017-11-21T12:46Z,GUIL.SS.20171121.AIR,,20,"",0,,20200224T162448Z
f72b760c-4780-4ed0-9f7d-38ac59342571,D04,GUIL,GUIL,2017-11-28T12:53Z,GUIL.SS.20171128.AIR,,20,"",0,,20200224T162448Z
8c4e9e95-72d4-4c36-a142-cf74d57fa89a,D04,GUIL,GUIL,2017-12-12T13:55Z,GUIL.SS.20171212.AIR,,20,,0,,20200224T162227Z
d2f0da14-cbb7-467b-ac67-79256de48ded,D04,GUIL,GUIL,2018-01-23T13:07Z,GUIL.SS.20180123.AIR,,18,,0,,20200224T175128Z
c5445e7a-ddc6-4c46-ad29-1e420a0574ba,D04,GUIL,GUIL,2018-02-14T12:51Z,GUIL.SS.20180214.AIR,,20,,0,,20200224T161805Z
4e36e69f-ea42-4909-82ec-caf9459292fa,D04,GUIL,GUIL,2018-02-27T13:57Z,GUIL.SS.20180227.AIR,,20,,0,,20200224T161805Z
3f5aebe4-e91a-4694-9f70-24680e1fd2e6,D04,GUIL,GUIL,2018-03-27T13:00Z,GUIL.SS.20180327.AIR,A00000007223,18,,0,,20200224T161805Z
422c0eee-518e-45d6-b9db-92373896c77e,D04,GUIL,GUIL,2018-04-09T12:13Z,GUIL.SS.20180409.AIR,A00000007229,17,,0,,20200224T175614Z
5801c2fc-9a70-47b7-8588-a97ede995c9a,D04,GUIL,GUIL,2018-04-24T12:53Z,GUIL.SS.20180424.AIR,A00000005650,18,,0,,20200224T175614Z
7603d900-35ed-4cf4-b1c3-38b653faab21,D04,GUIL,GUIL,2018-05-02T12:58Z,GUIL.SS.20180502.AIR,A00000006111,18,,0,,20200224T175256Z
d2a21e83-bdc8-49ee-be01-12ea2f9bc866,D04,GUIL,GUIL,2018-05-23T13:41Z,GUIL.SS.20180523.AIR,A00000007072,18,,0,,20200224T175256Z
affc023c-5f7c-4fb0-9636-090930226016,D04,GUIL,GUIL,2018-05-29T12:50Z,GUIL.SS.20180529.AIR,A00000006225,17,,0,,20200224T175256Z
65cca49c-ab1e-4917-b41e-a7323c6b7185,D04,GUIL,GUIL,2018-06-12T13:01Z,GUIL.SS.20180612.AIR,A00000006879,18,,0,,20200224T161846Z
291e8824-6bed-4560-85ed-09d1dd9408bc,D04,GUIL,GUIL,2018-06-26T12:36Z,GUIL.SS.20180626.AIR,A00000006989,18,,0,,20200224T161846Z
4c464e83-e4ee-4607-a440-78dda79d686c,D04,GUIL,GUIL,2018-07-18T11:51Z,GUIL.SS.20180718.AIR,A00000006681,18,,0,,20200224T162037Z
b5cae75d-bbff-4e3f-bba3-cd31da9fe69c,D04,GUIL,GUIL,2018-07-24T12:09Z,GUIL.SS.20180724.AIR,A00000006756,16,,0,,20200224T162037Z
c219bb82-468d-4d0b-8811-9c1cf9dea3ab,D04,GUIL,GUIL,2018-08-23T12:29Z,GUIL.SS.20180823.AIR,A00000038588,16,,0,,20200224T162030Z
5356c167-de0c-4e82-8b8b-059261bc92b0,D04,GUIL,GUIL,2018-08-28T12:39Z,GUIL.SS.20180828.AIR,A00000006854,16,,0,,20200224T162030Z
a2cd2401-e44f-4a0d-98d2-c14cfd0d8a2d,D04,GUIL,GUIL,2018-09-05T12:52Z,GUIL.SS.20180905.AIR,A00000040501,18,,0,,20200224T162308Z
428e2802-264a-401f-9378-18f25639d9dd,D04,GUIL,GUIL,2018-09-11T13:01Z,GUIL.SS.20180911.AIR,A00000040535,17,,0,,20200224T162308Z
2d7fab10-a5ab-44f3-b287-90d80df51b78,D04,GUIL,GUIL,2018-09-17T12:58Z,GUIL.SS.20180917.AIR,A00000038773,17,,0,,20200224T162308Z
beedc7c5-30d8-4e0f-a423-b2c48917bff2,D04,GUIL,GUIL,2018-09-25T12:57Z,GUIL.SS.20180925.AIR,A00000038839,17,,0,,20200224T162308Z
4cbc8041-34af-4553-9bdc-9d72b0dbbb71,D04,GUIL,GUIL,2018-10-10T12:38Z,GUIL.SS.20181010.AIR,A00000039044,18,,0,,20200224T162301Z
effe9d26-a625-46c3-9f62-f11c821deba4,D04,GUIL,GUIL,2018-10-24T12:52Z,GUIL.SS.20181024.AIR,A00000039526,17,,0,,20200224T162301Z
a90695f5-627f-46a2-9472-d6187186f5d3,D04,GUIL,GUIL,2018-10-30T13:40Z,GUIL.SS.20181030.AIR,A00000039153,18,,0,,20200224T162301Z
07f65d82-f68d-4fac-8812-b4e77b46cdf1,D04,GUIL,GUIL,2018-11-12T12:30Z,GUIL.SS.20181112.AIR,A00000039336,19,,0,,20200224T162434Z
f86994e5-3c85-463a-b6a5-e5a4d16af07c,D04,GUIL,GUIL,2018-11-19T12:43Z,GUIL.SS.20181119.AIR,A00000039386,19,,0,,20200224T162434Z
8dca5a3a-96a1-48ad-902d-f46bd93c4a2f,D04,GUIL,GUIL,2018-11-27T13:22Z,GUIL.SS.20181127.AIR,A00000039562,17,,0,,20200224T162434Z
9295ccef-d8a4-4bcb-934c-b894d7f4cf34,D04,GUIL,GUIL,2018-12-11T12:42Z,GUIL.SS.20181211.AIR,A00000039588,17,,0,,20200224T162215Z
021d9bfe-f810-4725-9610-850c7b5f7d1d,D04,GUIL,GUIL,2019-01-22T13:13Z,GUIL.SS.20190122.AIR,A00000038984,18,,0,,20200224T161819Z
f0f2e306-4081-4412-906c-c3889f4a9c4b,D04,GUIL,GUIL,2019-02-13T11:20Z,GUIL.SS.20190213.AIR,A00000039824,18,,0,,20200224T161751Z
c7d5c9f5-cfbb-4b72-b3e2-19c848e46ead,D04,GUIL,GUIL,2019-02-19T13:01Z,GUIL.SS.20190219.AIR,A00000039837,15,,0,,20200224T161751Z
643ede89-080a-40d4-a50c-6eefb35a5013,D04,GUIL,GUIL,2019-03-19T13:24Z,GUIL.SS.20190319.AIR,A00000040371,16,,0,,20200224T175618Z
bfbbf681-cacc-451c-ae3c-cc96259cd8d4,D04,GUIL,GUIL,2019-04-08T12:54Z,GUIL.SS.20190408.AIR,A00000040436,18,,0,,20200224T175259Z
bb6583ca-e467-40a0-9139-360fa763146f,D04,GUIL,GUIL,2019-04-16T12:44Z,GUIL.SS.20190416.AIR,A00000040478,18,,0,,20200224T175259Z
a0cf789f-da85-4424-927e-574bb553dcad,D04,GUIL,GUIL,2019-05-06T12:25Z,GUIL.SS.20190506.AIR,A00000040215,17,,0,,20200224T162045Z
148f3432-f6e8-45a1-a9f8-ec9b97b0582c,D04,GUIL,GUIL,2019-05-14T12:15Z,GUIL.SS.20190514.AIR,A00000040339,,,-1,,20200224T162045Z
fe6724a9-9474-464a-b0a3-5d489f288c6a,D04,GUIL,GUIL,2019-05-22T12:54Z,GUIL.SS.20190522.AIR,A00000113589,17,,0,,20200224T162045Z
cf29ae62-3bee-4574-9e2e-467c6f082567,D04,GUIL,GUIL,2019-06-12T12:48Z,GUIL.SS.20190612.AIR,A00000113420,17,,0,,20200224T161827Z
9a9734b6-7da9-40b3-9217-de4b04c3fdf2,D04,GUIL,GUIL,2019-06-18T13:01Z,GUIL.SS.20190618.AIR,A00000113491,16,,0,,20200224T161827Z
11ecd22a-363d-4a6c-b2ee-82c403a5a5ab,D04,GUIL,GUIL,2019-07-16T12:47Z,GUIL.SS.20190716.AIR,A00000109787,16,,0,,20200224T161819Z
5190cdb3-031c-4f37-b013-ce5bf2fe806a,D04,GUIL,GUIL,2019-07-22T12:28Z,GUIL.SS.20190722.AIR,A00000109790,17,,0,,20200224T161819Z
655ae9d3-4a45-40cb-9d2f-3c20a02e412b,D04,GUIL,GUIL,2019-08-13T11:42Z,GUIL.SS.20190813.AIR,A00000113019,17,,0,,20200224T162206Z
68ca0285-3e6a-45cd-99c1-9a7aee315d9a,D04,GUIL,GUIL,2019-08-21T12:50Z,GUIL.SS.20190821.AIR,A00000112847,17,,0,,20200224T162206Z
1c97d60c-eccf-4ea0-9b05-64fb7c171116,D04,GUIL,GUIL,2019-09-05T13:15Z,GUIL.SS.20190905.AIR,A00000112922,18,,0,,20200224T162157Z
ef4b07ad-85db-412e-b3d9-7230a04a47d2,D04,GUIL,GUIL,2019-09-10T11:41Z,GUIL.SS.20190910.AIR,A00000112948,17,,0,,20200224T162157Z
13597142-7f71-43f2-8f97-c6e99c970176,D04,GUIL,GUIL,2019-09-16T12:27Z,GUIL.SS.20190916.AIR,A00000112795,17,,0,,20200224T162157Z
01f4f122-2156-4eb8-85dc-9d6cf61867b0,D04,GUIL,GUIL,2019-09-24T12:32Z,GUIL.SS.20190924.AIR,A00000112668,17,,0,,20200224T162157Z
4c1c710a-5d03-4e0d-a2ed-afe19bbeb3a5,D04,GUIL,GUIL,2019-10-02T12:20Z,GUIL.SS.20191002.AIR,A00000112437,17,,0,,20200309T152842Z
a6510642-e150-41a4-9033-6400b0bc8a65,D04,GUIL,GUIL,2019-10-09T12:56Z,GUIL.SS.20191009.AIR,A00000112454,17,,0,,20200309T152842Z
73f14500-b128-4941-a638-91cf044c2169,D04,GUIL,GUIL,2019-10-15T12:32Z,GUIL.SS.20191015.AIR,A00000112298,16,,0,,20200309T152842Z
8cdad12d-ab02-4878-a3e1-0676a79cff49,D04,GUIL,GUIL,2019-10-23T14:13Z,GUIL.SS.20191023.AIR,A00000112347,17,,0,,20200309T152842Z
6b793eac-4ec8-430e-b7b3-a2fda836e193,D04,GUIL,GUIL,2019-11-12T12:48Z,GUIL.SS.20191112.AIR,A00000109867,17,,0,,20200406T153545Z
0331cc09-ed72-4d0f-8140-7dd23be1f2c5,D04,GUIL,GUIL,2019-11-19T11:23Z,GUIL.SS.20191119.AIR,A00000109878,17,,0,,20200406T153545Z
f571da00-607a-43ab-8a38-6be3b13164f9,D04,GUIL,GUIL,2019-11-25T12:26Z,GUIL.SS.20191125.AIR,A00000112220,17,,0,,20200406T153545Z
d3d4e48e-52ca-433a-b210-8f4b10ef5a7a,D04,GUIL,GUIL,2019-12-17T11:43Z,GUIL.SS.20191217.AIR,A00000110076,18,,0,,20200504T151813Z
7bb51450-d439-409a-a21e-f346fe2a1b50,D05,CRAM,CRAM,2016-06-07T20:50Z,CRAM.C0.20160607.AIR,,20,,0,,20200224T172353Z
371a4cd5-5902-463f-bbeb-53ce3c7708cd,D05,CRAM,CRAM,2016-07-05T17:35Z,CRAM.C0.20160705.AIR,,18,,0,,20200224T172326Z
29f2c6b4-1e67-4bd5-91e1-145b11e3397c,D05,CRAM,CRAM,2016-08-09T19:30Z,CRAM.C0.20160809.AIR,,19,"ot vial possibly not fully evacuated, did not immediately draw in gas from syringe",0,,20200224T174101Z
447cf216-524c-4245-91e6-c92226915710,D05,CRAM,CRAM,2016-09-07T19:30Z,CRAM.C0.20160907.AIR,,19,"ot, in, and c1 storage vials stored in part DI, part water from c1 location; using updated in and ot locations",0,,20200224T174030Z
82910091-67cc-42ed-a500-49d75d7113cf,D05,CRAM,CRAM,2016-09-27T21:00Z,CRAM.C0.20160927.AIR,,20,"",0,,20200224T174030Z
ed411708-447f-4dfc-a7fb-3f2d24f82e88,D05,CRAM,CRAM,2016-10-18T18:15Z,CRAM.C0.20161018.AIR,,20,ot and in dissolved gas not collected because of lack of vials,0,,20200224T173944Z
2b9ed594-5247-45b0-86fa-6cdb1a6b9170,D05,CRAM,CRAM,2016-11-08T21:00Z,CRAM.C0.20161108.AIR,,20,,0,,20200224T173916Z
929b396c-f277-4f02-854b-2161f7f425af,D05,CRAM,CRAM,2016-11-21T19:45Z,CRAM.C0.20161121.AIR,,20,,0,,20200224T173916Z
f592dccf-fa4c-43e5-89de-026e2807299e,D05,CRAM,CRAM,2017-02-07T17:15Z,CRAM.C0.20170207.AIR,,20,,0,,20200224T174059Z
b99af7c0-e961-44fa-be30-7a9bca2e4eb5,D05,CRAM,CRAM,2017-03-08T15:30Z,CRAM.C0.20170308.AIR,,20,,0,,20200224T174001Z
edfb5aa3-ccd9-4138-b1b5-398257f56376,D05,CRAM,CRAM,2017-04-18T20:43Z,CRAM.C0.20170418.AIR,,20,,0,,20200224T172424Z
1a111347-23dc-4042-b76b-9cb4131415e9,D05,CRAM,CRAM,2017-05-02T18:55Z,CRAM.C0.20170502.AIR,,17,,0,,20200224T172356Z
b01fdb9f-033a-4486-8c0d-1d92edd151a5,D05,CRAM,CRAM,2017-06-06T19:49Z,CRAM.C0.20170606.AIR,,18,,0,,20200224T172331Z
3d529bf1-c878-4ef2-aa42-2e1ba4940365,D05,CRAM,CRAM,2017-07-11T21:33Z,CRAM.C0.20170711.AIR,,17,,0,,20200224T174105Z
c05a14eb-6a83-4d29-98b6-d69949e90840,D05,CRAM,CRAM,2017-08-01T20:42Z,CRAM.C0.20170801.AIR,,19,,0,,20200224T174034Z
2c0c3456-ee0c-482e-b294-8e73fdd542ad,D05,CRAM,CRAM,2017-08-29T20:07Z,CRAM.C0.20170829.AIR,,19,,0,,20200224T174034Z
f09264fc-4f08-4875-941d-4d4c3a830e23,D05,CRAM,CRAM,2017-10-03T21:10Z,CRAM.C0.20171003.AIR,,17,,0,,20200224T173920Z
0ec1a25a-ee04-4316-8be1-f666318c0e74,D05,CRAM,CRAM,2017-10-16T21:00Z,CRAM.C0.20171016.AIR,,18,,0,,20200224T173920Z
8aafb147-91fb-4442-a63e-fb61f3783239,D05,CRAM,CRAM,2017-11-07T21:41Z,CRAM.C0.20171107.AIR,,18,,0,,20200224T162103Z
7ad3c61e-1da6-4ff7-9b13-0f8f80c522ab,D05,CRAM,CRAM,2018-02-13T21:01Z,CRAM.C0.20180213.AIR,,18,,0,,20200224T174005Z
6e0c00d4-e6ac-45c5-bf36-095e29de1f93,D05,CRAM,CRAM,2018-03-05T16:45Z,CRAM.C0.20180305.AIR,,16,,0,,20200224T172430Z
48a4c6fd-e128-4166-b1b1-6e2b6feec277,D05,CRAM,CRAM,2018-05-07T16:38Z,CRAM.C0.20180507.AIR,A00000007831,19,,0,,20200224T172335Z
ffe6887b-410b-4b6f-b56e-e5aa64378e2f,D05,CRAM,CRAM,2018-05-22T19:29Z,CRAM.C0.20180522.AIR,A00000007712,16,,0,,20200224T172335Z
bff2f04b-c9bf-4c6f-8951-6154b0d9db05,D05,CRAM,CRAM,2018-06-05T20:40Z,CRAM.C0.20180605.AIR,A00000007703,20,,0,,20200224T172241Z
072e3877-9955-4ded-af26-bea76e771c6a,D05,CRAM,CRAM,2018-07-10T19:25Z,CRAM.C0.20180710.AIR,A00000007582,20,,0,,20200224T174026Z
35ebf415-add1-4af9-b59e-67f79d447f9b,D05,CRAM,CRAM,2018-08-07T18:38Z,CRAM.C0.20180807.AIR,A00000007489,16,,0,,20200224T173936Z
808baebb-1051-4ba3-9d02-98c998fa759e,D05,CRAM,CRAM,2018-09-11T17:02Z,CRAM.C0.20180911.AIR,A00000007276,20,,0,,20200224T173923Z
0fd3bef1-0cf8-4ce7-b8b6-322457a2b589,D05,CRAM,CRAM,2018-10-02T17:43Z,CRAM.C0.20181002.AIR,A00000007376,20,,0,,20200224T162002Z
4448e1e0-2528-41ce-a2fa-e5aa189a5cfb,D05,CRAM,CRAM,2018-10-16T19:28Z,CRAM.C0.20181016.AIR,A00000040777,20,,0,,20200224T162002Z
c342445a-8623-403e-8418-03d2ad3ca454,D05,CRAM,CRAM,2018-11-06T18:55Z,CRAM.C0.20181106.AIR,A00000040831,17,,0,,20200224T161957Z
7c06575b-58fd-4a7d-8e5c-cb5c2d14a798,D05,CRAM,CRAM,2019-01-07T20:33Z,CRAM.C0.20190107.AIR,A00000040826,18,,0,,20200224T174010Z
706219dd-79dc-4a26-a70a-e070bdd30340,D05,CRAM,CRAM,2019-02-18T20:25Z,CRAM.C0.20190218.AIR,A00000007368,19,,0,,20200224T172419Z
0323d7fd-d1d7-43e0-8eb5-3933cc743102,D05,CRAM,CRAM,2019-03-04T22:26Z,CRAM.C0.20190304.AIR,A00000040655,20,,0,,20200224T172401Z
1fc6cf6f-87bc-4875-bbe2-da66e092d131,D05,CRAM,CRAM,2019-05-01T16:47Z,CRAM.C0.20190501.AIR,A00000076009,20,,0,,20200224T174108Z
8afb06ae-922c-41f8-abd4-225efe4488c7,D05,CRAM,CRAM,2019-05-22T18:02Z,CRAM.C0.20190522.AIR,A00000076346,20,,0,,20200224T174108Z
ff1573a4-1ec2-413a-9929-8e50e45a74a5,D05,CRAM,CRAM,2019-06-04T20:43Z,CRAM.C0.20190604.AIR,A00000076353,20,,0,,20200224T174038Z
cf81d9be-19b1-4858-801a-85791af8a8d2,D05,CRAM,CRAM,2019-07-09T18:51Z,CRAM.C0.20190709.AIR,A00000076583,20,WAT.2 for c2 has moisture in the vial,0,,20200224T173940Z
94df436b-bf51-4100-a6e7-3bbec127d49a,D05,CRAM,CRAM,2019-07-09T18:59Z,CRAM.C0.20190709.AIR.2,A00000076600,20,"",0,,20200224T173940Z
5850af69-1ac9-4074-b83b-5138731231e4,D05,CRAM,CRAM,2019-07-09T19:00Z,CRAM.C0.20190709.AIR.3,A00000076582,20,"",0,,20200224T173940Z
9c471cdf-86bd-4dd2-a156-e5eebaa81346,D05,CRAM,CRAM,2019-08-06T18:58Z,CRAM.C0.20190806.AIR,A00000077695,20,,0,,20200224T173926Z
edd33bc7-1789-43b7-94a1-6a381d09cd83,D05,CRAM,CRAM,2019-09-09T19:01Z,CRAM.C0.20190909.AIR,A00000077401,20,,0,,20200224T162011Z
e59b7291-bb06-4b7e-a473-b2e3ae75d3fb,D05,CRAM,CRAM,2019-10-01T17:58Z,CRAM.C0.20191001.AIR,A00000078799,20,C2 rep3 for D/O samples was compromised,0,,20200309T154335Z
96b13bf9-20db-42f8-b905-54abcd05beb1,D05,CRAM,CRAM,2019-10-01T17:59Z,CRAM.C0.20191001.AIR.2,A00000078800,20,"",0,,20200309T154335Z
c97a9e64-f8fd-4488-bf7b-68fb6e9d184a,D05,CRAM,CRAM,2019-10-01T18:00Z,CRAM.C0.20191001.AIR.3,A00000078797,20,"",0,,20200309T154335Z
7f39b298-ac45-423c-bef8-5eecc83fde1d,D05,CRAM,CRAM,2019-10-15T20:00Z,CRAM.C0.20191015.AIR,A00000078929,20,"",0,,20200309T154335Z
39d0eadc-f9ee-43cf-bc99-cff2d55cbe27,D05,CRAM,CRAM,2019-10-15T20:01Z,CRAM.C0.20191015.AIR.2,A00000078896,20,"",0,,20200309T154335Z
39222097-3557-403e-9f11-85fb0f657248,D05,CRAM,CRAM,2019-10-15T20:09Z,CRAM.C0.20191015.AIR.3,A00000078897,20,"",0,,20200309T154335Z
76902862-e77f-4d77-9ab7-16180bc87da0,D05,CRAM,CRAM,2019-11-05T17:58Z,CRAM.C0.20191105.AIR,A00000078072,20,,0,,20200406T150251Z
783abb1f-7b93-4557-8dc0-713ac35c897b,D05,CRAM,CRAM,2020-01-06T19:05Z,CRAM.C0.20200106.AIR,A00000079231,20,,0,,20200601T142644Z
2ac61a99-616f-4c6c-bd91-e747fffed9f7,D05,CRAM,CRAM,2020-02-03T20:17Z,CRAM.C0.20200203.AIR,A00000201582,20,,0,,20200406T154714Z
fb62d284-aa6a-4b65-af22-61a680da8def,D05,CRAM,CRAM,2020-03-02T18:10Z,CRAM.C0.20200302.AIR,A00000201590,20,,0,,20200504T153931Z
